page.imprint.url,/uk/imprint,uk_UA
page.imprint.title,"Інформація про видавника",uk_UA
page.terms.url,/uk/gtc,uk_UA
page.terms.title,"Загальні умови та положення",uk_UA
page.privacy.url,/uk/політика-конфіденційності,uk_UA
page.privacy.title,"Конфіденційність даних",uk_UA
catalog.currency,"€",uk_UA
catalog.filter.button,Фільтр,uk_UA
catalog.filter.and.sorting.button,"Фільтр / Сортування",uk_UA
catalog.filter.active,"Активний фільтр",uk_UA
catalog.filter.main_color,Колір,uk_UA
catalog.filter.extras,"Інші характеристики",uk_UA
catalog.filter.pricerangeFrom,з,uk_UA
catalog.filter.pricerangeTo,до,uk_UA
catalog.filter.rangeFrom,Діапазон,uk_UA
catalog.filter.rangeTo,до,uk_UA
catalog.filter.show,"вставити фільтр",uk_UA
catalog.filter.hide,"сховати фільтр",uk_UA
catalog.filter.per,"На сторінці",uk_UA
catalog.filter.sort,"Сортувати за",uk_UA
catalog.filter.rating_up,"& Вгору",uk_UA
catalog.filter.active_rating_up,"Зірки та вище",uk_UA
catalog.itemsFound,"Знайдено товарів",uk_UA
catalog.loading,Завантаження,uk_UA
catalog.next,продовжити,uk_UA
catalog.prev,назад,uk_UA
catalog.sort,Сортування,uk_UA
catalog.sort.relevance,"Сортувати за релевантністю",uk_UA
catalog.sort.name_asc,"Сортувати за зростанням імені",uk_UA
catalog.sort.name_desc,"Сортувати за назвою у зворотньому порядку",uk_UA
catalog.sort.price_asc,"Сортувати за зростанням ціни",uk_UA
catalog.sort.price_desc,"Сортувати за ціною у спадаючому порядку",uk_UA
catalog.sort.rating,"Сортувати за рейтингом товарів",uk_UA
catalog.filter.activeFilters,"Активні фільтри",uk_UA
catalog.filter.resetAllFilters,"Скинути всі фільтри",uk_UA
catalog.no-results,"Немає результатів.",uk_UA
product.filter.category,Категорії,uk_UA
product.filter.price,"Діапазон цін",uk_UA
product.filter.rating,"Оцінки товарів",uk_UA
shipment.dhl,DHL,uk_UA
shipment.dhl.paket.name,Пакет,uk_UA
shipment.dhl.paket.description,"DHL Paket - це простий, доступний, швидкий та надійний сервіс доставки в більше ніж 220 країн світу.",uk_UA
shipment.dhl.express.name,Експрес,uk_UA
shipment.dhl.express.description,"Наша команда з 100 000 працівників працює по всьому світу. Місцеві знання та наш унікальна мережа роблять нас вашими міжнародними спеціалістами.",uk_UA
shipment.dpd,DPD,uk_UA
shipment.hermes,Гермес,uk_UA
customer.first_name,Ім'я,uk_UA
customer.last_name,Ім'я,uk_UA
customer.salutation.mr,Пане,uk_UA
customer.salutation.mrs,Пані.,uk_UA
customer.salutation.ms,Пані.,uk_UA
customer.salutation.dr,Доктор,uk_UA
customer.billing_address.salutation.invalid,"Недійсне вітання",uk_UA
customer.shipping_address.salutation.invalid,"Недійсне вітання",uk_UA
customer.birth_date,"Дата народження (ДД.ММ.РРРР)",uk_UA
customer.email,"Електронна пошта",uk_UA
customer.phone,"Номер телефону",uk_UA
customer.reset.password.error.already.loggedIn,"Інший клієнт вже увійшов у систему. Будь ласка, вийдіть з системи, щоб скинути ваш пароль.",uk_UA
payment.prepay,Передоплата,uk_UA
payment.paypal,PayPal,uk_UA
payment.creditcard,"Кредитна картка",uk_UA
payment.invoice,Рахунок,uk_UA
payment.cancellation.title,"Скасування оплати",uk_UA
payment.cancellation.message,"Ви скасували свою оплату.",uk_UA
address.street,Вулиця,uk_UA
address.street_nr,Номер,uk_UA
address.city,Місто,uk_UA
address.zip_code,"Поштовий індекс",uk_UA
page.checkout.create_account,"Створити обліковий запис клієнта",uk_UA
whishlist.whishlist,"Список бажань",uk_UA
whishlist.remove,Видалити,uk_UA
whishlist.reduce,Зменшити,uk_UA
whishlist.increase,Збільшити,uk_UA
whishlist.move.to.cart,"Перейти до кошика",uk_UA
checkout.thank.you,Дякуємо,uk_UA
checkout.this.is.demoshop,"Це демо-магазин",uk_UA
checkout.nothing.will.be.sent,"Отже, звісно, нічого не буде відправлено!",uk_UA
global.order.ascendent,А-Я,uk_UA
global.show_more,"Показати більше",uk_UA
global.account,"Обліковий запис",uk_UA
global.order.descendent,З-Я,uk_UA
global.close,Закрити,uk_UA
global.search,Пошук,uk_UA
global.search.results,"Результати для",uk_UA
global.search.spellingSuggestion,"Чи ви мали на увазі",uk_UA
global.search.suggestions,"Пошукові пропозиції",uk_UA
global.search.suggestion.in_products,Продукти,uk_UA
global.search.suggestion.in_categories,Категорії,uk_UA
global.search.suggestion.in_cms,Сторінки,uk_UA
global.search.suggestion.no_result,"Нічого не знайдено...",uk_UA
global.search.suggestion.see_all_products,"Переглянути всі товари",uk_UA
global.benefit.free_returns,"Безкоштовне повернення",uk_UA
global.benefit.warranty,"3 роки гарантії",uk_UA
global.benefit.competitive_prices,"Конкурентоспроможні ціни",uk_UA
global.spryker.shop,"Магазин Spryker",uk_UA
global.spryker.motto,"технології високої якості",uk_UA
global.payment_providers,"Платіжні провайдери",uk_UA
global.shipment_providers,"Постачальники доставки",uk_UA
global.get_in_touch,"Зв'яжіться з нами",uk_UA
global.social,"Соціальні мережі",uk_UA
global.home,Головна,uk_UA
global.email.address,"Адреса електронної пошти",uk_UA
global.password,Пароль,uk_UA
global.password.invalid_password,"Ваш пароль повинен містити принаймні одну велику літеру, одну малу літеру, одну цифру та один спеціальний символ з наступного списку: !@#$%^&*()_-+=[]{}|;:<>.,/?\~. Не допускаються символи не латинського алфавіту та інші спеціальні символи.",uk_UA
global.permission.failed,"Ця дія заборонена",uk_UA
global.recover.password,"Відновлення паролю",uk_UA
global.accept.terms.and.conditions,"Прийняти умови та умови",uk_UA
global.login,Увійти,uk_UA
global.create.account,"Створити обліковий запис",uk_UA
global.cart,Кошик,uk_UA
global.my-cart,"Мій кошик",uk_UA
global.no_image_available,"Немає доступного зображення",uk_UA
global.add-to-cart,"Додати до кошика",uk_UA
global.subscribe.title,"Підпишіться на нашу розсилку новин.",uk_UA
global.payment_shipping,"Оплата та доставка",uk_UA
global.top_categories,"Топ категорії",uk_UA
global.popular_brands,"Популярні бренди",uk_UA
global.about,"Про нас",uk_UA
global.contact_us,"Зв'яжіться з нами",uk_UA
global.hint,"Усі ціни не включають вартість доставки та обробки, якщо не зазначено інше.",uk_UA
global.thank_certeo,"Величезна подяка нашим друзям з Certeo.",uk_UA
global.privacy_nav.imprint,"Інформація про видавника",uk_UA
global.privacy_nav.imprint_url,https://spryker.com/imprint/,uk_UA
global.privacy_nav.data_privacy,"Конфіденційність даних",uk_UA
global.privacy_nav.data_privacy_url,https://spryker.com/privacy-policy/,uk_UA
global.build_with,"Побудовано з\n",uk_UA
global.build_with.link,https://spryker.com/,uk_UA
global.phone.number,"+49 (0) 30 208 498 350",uk_UA
global.email.text,info@spryker.com,uk_UA
global.select.placeholder.value,"Виберіть значення",uk_UA
global.show,Показати,uk_UA
global.hide,Приховати,uk_UA
error.404,"Помилка 404",uk_UA
homepage.carousel.previous,Попередній,uk_UA
homepage.carousel.next,Далі,uk_UA
customer.signup,"Новий клієнт?",uk_UA
customer.signin,Увійти,uk_UA
customer.logout,Вийти,uk_UA
customer.register,Реєстрація,uk_UA
customer.login,Увійти,uk_UA
customer.please_login,"Будь ласка, увійдіть",uk_UA
customer.login.email,"Електронна пошта",uk_UA
customer.login.password,Пароль,uk_UA
customer.login.title,"Отримати доступ до свого облікового запису",uk_UA
customer.registration.title,"Створити обліковий запис",uk_UA
customer.account.no_order,"На даний момент немає замовлень",uk_UA
customer.account,"Обліковий запис клієнта",uk_UA
customer.account.contact,Контакти,uk_UA
customer.account.overview,Огляд,uk_UA
customer.account.profile_data,Профіль,uk_UA
customer.account.address,Адреси,uk_UA
customer.account.order_history,"Історія замовлень",uk_UA
customer.account.button.search_filters,"Пошук та Фільтри",uk_UA
customer.account.newsletter,Розсилка,uk_UA
customer.account.last_orders,"Останні замовлення",uk_UA
customer.account.default_billing_address,"Адреса платника за замовчуванням",uk_UA
customer.account.please_specify_billing_address,"Будь ласка, вкажіть адресу для виставлення рахунку",uk_UA
customer.account.default_shipping_address,"Адреса доставки за замовчуванням",uk_UA
customer.account.default_address,Адреса,uk_UA
customer.account.default_both_addresses,"Адреса за замовчуванням",uk_UA
customer.account.please_specify_shipping_address,"Будь ласка, вкажіть адресу доставки",uk_UA
customer.account.edit_address_information,"Редагувати інформацію про адресу",uk_UA
customer.account.additional_addresses,"Додаткові адреси",uk_UA
customer.account.button.add_new_address,"Додати нову адресу",uk_UA
customer.account.add_new_address,"Визначити нову адресу",uk_UA
customer.account.deliver_to_multiple_addresses,"Доставка на кілька адрес",uk_UA
customer.account.delete.error,"Обліковий запис не може бути видалений",uk_UA
customer.newsletter.not_subscribed,"Відсутня підписка на розсилку новин",uk_UA
customer.profile.order_history,"Останні замовлення",uk_UA
customer.account.no_orders,"На даний момент немає замовлень",uk_UA
customer.address.updated,"Адресу успішно оновлено",uk_UA
customer.address.delete.success,"Адресу успішно видалено",uk_UA
customer.address.added,"Адресу успішно додано",uk_UA
customer.address.first_name,Ім'я,uk_UA
customer.address.last_name,Прізвище,uk_UA
customer.address.company,Компанія,uk_UA
customer.address.address1,Вулиця,uk_UA
customer.address.address2,Номер,uk_UA
customer.address.address3,"Додаток до адреси",uk_UA
customer.address.zip_code,"Поштовий індекс",uk_UA
customer.address.city,Місто,uk_UA
customer.address.country,Країна,uk_UA
customer.address.phone,Телефон,uk_UA
customer.address.is_default_billing,"Це типова адреса для виставлення рахунків",uk_UA
customer.address.is_default_shipping,"Це адреса доставки за замовчуванням",uk_UA
customer.anonymization.success,"Ваш обліковий запис було успішно видалено",uk_UA
customer.anonymization.failed,"Ваш обліковий запис не може бути видалений",uk_UA
customer.authorization.success,"Майже готово! Ми відправили вам електронного листа для підтвердження вашої електронної адреси. Будь ласка, підтвердіть його, щоб мати змогу увійти.",uk_UA
customer.authorization.account_confirmed,"Ваша електронна адреса підтверджена. Будь ласка, увійдіть, щоб продовжити.",uk_UA
customer.error.confirm_email_link.invalid_or_used,"Це посилання для підтвердження електронної пошти недійсне або вже було використане.",uk_UA
customer.authorization.validate_email_address,"Майже готово! Ми відправили вам електронного листа для підтвердження вашої електронної адреси. Будь ласка, підтвердіть його, щоб мати змогу увійти.",uk_UA
customer.profile.change.success,"Профіль успішно збережено",uk_UA
customer.password.invalid_password,"Поточний пароль невірний",uk_UA
customer.password.invalid,"Неправильний пароль",uk_UA
customer.password.restore,"Встановити новий пароль",uk_UA
customer.password.changed,"Ваш пароль було успішно змінено",uk_UA
customer.token.invalid,"Токен недійсний",uk_UA
customer.forgotten-password.description,"Введіть електронну адресу, пов'язану з вашим обліковим записом.",uk_UA
customer.forgotten_password.email,"Адреса електронної пошти",uk_UA
customer.forgotten-password.title,"Відновити мій пароль",uk_UA
customer.order.order_id,"Ідентифікатор замовлення",uk_UA
customer.order.view_all,"Переглянути все",uk_UA
customer.order.all_orders,"Переглянути замовлення",uk_UA
customer.order.total,Загалом,uk_UA
customer.order.view_order,"Переглянути замовлення",uk_UA
customer.order.reorder,"Повторне замовлення",uk_UA
customer.order.reorder_all,"Повторне замовлення",uk_UA
customer.order.reorder_selected,"Повторне замовлення обраних товарів",uk_UA
customer.order.reorder.error.unable_to_reorder_items,"Ви не можете замовити ці продукти безпосередньо, будь ласка, додайте їх окремо до кошика.",uk_UA
customer.order.date,Дата,uk_UA
customer.order.item_sku,Артикул,uk_UA
customer.order.product_name,"Назва товару",uk_UA
customer.order.item_price,Ціна,uk_UA
customer.order.item_quantity,Кількість,uk_UA
customer.order.item_sum,"Загальна сума товарів",uk_UA
customer.order.item_amount,Кількість,uk_UA
customer.order.subTotal,"Сума замовлення",uk_UA
customer.order.taxTotal,Податок,uk_UA
customer.order.expenseTotal,"Вартість доставки (загальна)",uk_UA
customer.order.shipment,Доставка,uk_UA
customer.order.discount.total,Знижка,uk_UA
customer.order.grandTotal,"Загальна сума",uk_UA
customer.order.shipping_address,"Адреса доставки",uk_UA
customer.order.billing_address,"Адреса платника",uk_UA
customer.order.shipment_method,Доставка,uk_UA
customer.order.payment_method,"Спосіб оплати",uk_UA
customer.order.products,Продукти,uk_UA
customer.order.payment,Оплата,uk_UA
customer.order.complete_checkout,"Завершити оформлення замовлення",uk_UA
customer.order.item,Пункт,uk_UA
customer.order.items,Товари,uk_UA
customer.order.items_state,"Стан товарів",uk_UA
customer.order.item_options,"Варіанти товару",uk_UA
customer.order.overview,Огляд,uk_UA
customer.order.summary.items,Товари,uk_UA
customer.order.summary.discounts,Знижки,uk_UA
customer.newsletter.subscription,"Налаштування розсилки новин",uk_UA
customer.newsletter.subscription_agreement,"Я погоджуюсь на підписку до розсилки новин.",uk_UA
customer.newsletter.text,"Отримайте 10% знижки на перше замовлення та отримуйте щотижневі оновлення в свою поштову скриньку.",uk_UA
customer.profile,"Мій обліковий запис",uk_UA
customer.profile.update,"Оновити профіль",uk_UA
customer.profile.delete,"Видалити обліковий запис",uk_UA
customer.profile.delete.description,"Це видалить всю інформацію облікового запису.",uk_UA
customer.profile.delete.confirmation_question,"Ви впевнені, що хочете видалити свій обліковий запис?",uk_UA
customer.profile.first_name,Ім'я,uk_UA
customer.profile.last_name,Прізвище,uk_UA
customer.profile.email,"Електронна пошта",uk_UA
customer.profile.phone,Телефон,uk_UA
customer.profile.old_password,"Старий пароль",uk_UA
customer.profile.request.new_password,"Новий пароль",uk_UA
customer.profile.confirm.new_password,"Підтвердіть новий пароль",uk_UA
customer.profile.address.edit,Редагувати,uk_UA
customer.profile.address.delete,Видалити,uk_UA
customer.profile.order_details,"Деталі замовлення",uk_UA
customer.password.update,"Змінити пароль",uk_UA
customer.password.old_password,"Старий пароль",uk_UA
customer.password.request.new_password,"Новий пароль",uk_UA
customer.password.confirm.new_password,"Підтвердити пароль",uk_UA
customer.table.actions,Дії,uk_UA
profile.form.salutation,Привітання,uk_UA
customer.salutation.n/a,n/a,uk_UA
customer.customer_id,"ID",uk_UA
forms.submit-btn,Надіслати,uk_UA
forms.save-btn,Зберегти,uk_UA
forms.submit.login,Увійти,uk_UA
forms.submit.register,Реєстрація,uk_UA
forms.forgot-password,"Забули пароль",uk_UA
forms.first-name,Ім'я,uk_UA
forms.last-name,Прізвище,uk_UA
forms.email,"Електронна пошта",uk_UA
forms.password,Пароль,uk_UA
forms.confirm-password,"Підтвердити пароль",uk_UA
forms.accept_terms,"Прийняти умови",uk_UA
address.salutation,Привітання,uk_UA
email.orderEmail.salutationMale,Пане,uk_UA
email.orderEmail.salutationFemale,Пані,uk_UA
mail.trans.customerRegistration.confirmationLink,"Підтвердіть свою електронну адресу",uk_UA
customer.login.failed,"Помилка входу",uk_UA
customer.email.already.used,"Якщо ця адреса електронної пошти вже використовується, ви отримаєте посилання для скидання пароля. В іншому випадку спочатку вам потрібно підтвердити свою адресу електронної пошти, щоб завершити реєстрацію. Будь ласка, перевірте свою електронну пошту.",uk_UA
general.back.button,Назад,uk_UA
general.cancel.button,Скасувати,uk_UA
general.edit.button,Редагувати,uk_UA
general.required_fields.text,"*Обов'язкові поля",uk_UA
newsletter.subscription.success,"Ви успішно підписалися на розсилку новин.",uk_UA
newsletter.unsubscription.success,"Ви успішно відписалися від розсилки новинного листа",uk_UA
newsletter.subscription.already_subscribed,"Ви вже підписані на розсилку новин.",uk_UA
newsletter.subscription.email_format_invalid,"Невірний формат електронної адреси",uk_UA
customer.authentication.failed,"Будь ласка, перевірте, що ваша електронна адреса та пароль введені правильно, і що ви підтвердили свою електронну адресу, натиснувши посилання у повідомленні про реєстрацію.",uk_UA
customer.email.invalid,"Адреса електронної пошти недійсна",uk_UA
customer.email.format.invalid,"Невірний формат електронної адреси",uk_UA
customer.password.recovery.mail.sent,"Якщо існує обліковий запис, пов'язаний з цією адресою електронної пошти, ви отримаєте електронного листа з подальшими інструкціями",uk_UA
customer.address.number,Номер,uk_UA
customer.address.save_new_address,"Зберегти нову адресу в адресну книгу",uk_UA
countries.iso.AT,Австрія,uk_UA
countries.iso.DE,Німеччина,uk_UA
countries.iso.NO,Норвегія,uk_UA
countries.iso.CH,Швейцарія,uk_UA
countries.iso.ES,Іспанія,uk_UA
countries.iso.GB,"Об'єднане Королівство",uk_UA
customer.billingSameAsShipping,"Адреса для виставлення рахунку така ж, як адреса доставки",uk_UA
checkout.customer.proceed_as_user,"Продовжити як зареєстрований користувач (зареєструватися)",uk_UA
checkout.customer.proceed_as_guest,"Продовжити як гість",uk_UA
checkout.customer.order_as_guest,"Замовлення як гість",uk_UA
checkout.step.customer.title,Увійти,uk_UA
checkout.step.address.title,Адреса,uk_UA
checkout.step.shipment.title,Доставка,uk_UA
checkout.step.payment.title,Оплата,uk_UA
checkout.step.summary.title,Підтвердити,uk_UA
checkout.step.shipment,Далі,uk_UA
checkout.step.address.select_address,"Виберіть адресу",uk_UA
checkout.step.payment,Далі,uk_UA
checkout.step.summary,"Перейти до Сумарної інформації",uk_UA
checkout.step.summary.with_method,"З\n",uk_UA
checkout.step.summary.items,Товари,uk_UA
checkout.step.summary.overview,Огляд,uk_UA
checkout.step.summary.sub_total,"Сума замовлення",uk_UA
checkout.step.summary.grand_total,"Загальна сума",uk_UA
checkout.step.summary.payment,Оплата,uk_UA
checkout.step.summary.shipping,Доставка,uk_UA
checkout.step.summary.tax,Податок,uk_UA
checkout.step.summary.billing_address,"Адреса платника",uk_UA
checkout.step.summary.delivery_method,"Спосіб доставки",uk_UA
checkout.step.summary.requested_delivery_date,"Бажана дата доставки",uk_UA
checkout.step.summary.delivery_address,"Адреса доставки",uk_UA
checkout.step.summary.products,Продукти,uk_UA
checkout.step.place.order,"Підтвердіть ваше замовлення",uk_UA
checkout.step.payment.must_be_older_than_18_years,"Вам повинно бути щонайменше 18 років.",uk_UA
checkout.step.success.title,Дякуємо!,uk_UA
checkout.step.success.text,"Ваше замовлення було успішно оформлено. Ви отримаєте електронного листа з підтвердженням замовлення за кілька хвилин.",uk_UA
checkout.step.error.title,"Ваше замовлення не було оформлено.",uk_UA
checkout.step.error.text,"Щось пішло не так. Вибачте.",uk_UA
checkout.back_button,"Повернутися до кошика",uk_UA
checkout.secure,"Безпечне оформлення замовлення",uk_UA
customer.password.change.success,"Зміна пароля успішно виконана",uk_UA
customer.newsletter.subscribed,"Підписка на розсилку успішно оформлена",uk_UA
dynamic_entity.validation.invalid_data_format,"Недійсний або відсутній формат даних. Будь ласка, переконайтеся, що дані надані у правильному форматі. Приклад запиту: {'data':[{...},{...},..]}",uk_UA
dynamic_entity.validation.persistence_failed,"Не вдалося зберегти дані для `%errorPath%`. Будь ласка, перевірте надані дані та спробуйте ще раз.",uk_UA
dynamic_entity.validation.persistence_failed_duplicate_entry,"Не вдалося зберегти дані для `%errorPath%`. Будь ласка, перевірте надані дані та спробуйте ще раз. Запис дублюється.",uk_UA
dynamic_entity.validation.persistence_failed_not_nullable_field,"Не вдалося зберегти дані для `%errorPath%`. Будь ласка, перевірте надані дані та спробуйте ще раз. Поле не повинно бути порожнім.",uk_UA
dynamic_entity.validation.delete_foreign_key_constraint_fails,"Не вдалося видалити дані для `%errorPath%`. Сутність має дочірню сутність і не може бути видалена. Дочірня сутність: `%childEntity%`.",uk_UA
dynamic_entity.validation.entity_does_not_exist,"Сутність `%errorPath%` не може бути знайдена в базі даних.",uk_UA
dynamic_entity.validation.invalid_field_type,"Недійсний тип даних `%errorPath%` для поля `%fieldName%`",uk_UA
dynamic_entity.validation.invalid_field_value,"Недійсне значення даних `%errorPath%` для поля: `%fieldName%`. Правила поля: %validationRules%",uk_UA
dynamic_entity.validation.required_field_is_missing,"Обов'язкове поле не повинно бути порожнім. Поле: `%errorPath%.%fieldName%`",uk_UA
dynamic_entity.validation.entity_not_found_or_identifier_is_not_creatable,"Сутність `%errorPath%.%identifier%` не знайдена за ідентифікатором, і новий ідентифікатор не може бути збережений. Будь ласка, оновіть запит.",uk_UA
dynamic_entity.validation.modification_of_immutable_field_prohibited,"Зміна незмінного поля `%errorPath%.%fieldName%` заборонена",uk_UA
dynamic_entity.validation.missing_identifier,"Неповний запит - відсутній ідентифікатор для `%errorPath%`",uk_UA
dynamic_entity.validation.provided_field_is_invalid,"Наданий шлях помилковий або недійсний: `%errorPath%.%fieldName%`.",uk_UA
dynamic_entity.validation.relation_is_not_editable,"Відношення `%relationName%` не можна редагувати через конфігурацію.",uk_UA
dynamic_entity.validation.relation_not_found,"Відношення `%relationName%` не знайдено. Будь ласка, перевірте запитане ім'я відношення та спробуйте ще раз.",uk_UA
dynamic_entity.validation.configuration_not_found,"Динамічна конфігурація сутності для псевдоніма таблиці `%aliasName%` не знайдена.",uk_UA
dynamic_entity.validation.filter_field_not_found,"Поле фільтрації `%filterField%` для псевдоніма таблиці `%aliasName%` не знайдено.",uk_UA
dynamic_entity.validation.invalid_url,"URL недійсний. Поле `%fieldName%` `%errorPath%` повинно мати формат даних URL.",uk_UA
dynamic_entity.validation.method_not_allowed,"Метод не дозволений для сутності `%aliasName%`.",uk_UA
validator.constraints.password.do_not_match,"Паролі не співпадають",uk_UA
discount.successfully.applied,"Знижка ""%display_name%"" була успішно застосована",uk_UA
discount.quote_change.discount.not_available,"Знижки, які ви обрали для наступних товарів за артикулами, більше недоступні.",uk_UA
discount.quote_change.discount.amount_changed,"Знижки, які ви обрали для наступних товарів за артикулами, були змінені.",uk_UA
discount.quote_change.does_not_apply_for_currency,"Купон ""%code%"" було вимкнено, оскільки він не застосовується до цієї валюти.",uk_UA
discount.voucher_code.usage_limit.reached,"Досягнуто обмеження на використання коду купона",uk_UA
product.unavailable,"Продукт '%sku%' на даний момент недоступний.",uk_UA
product.access.denied,"Вибачте, цей продукт недоступний.",uk_UA
product_bundle.unavailable,"Продукт '%productSku%' у зв'язаному продукті '%bundleSku%' на даний момент недоступний.",uk_UA
